curb_ID timestep arr_car arr_truck dep_car dep_truck
4931 420 0.000000 0.000000 0.000000 0.000000
5299 420 0.000000 0.000000 0.000000 0.000000
5500 420 0.500000 0.500000 0.000000 0.000000
5531 420 0.000000 0.000000 0.000000 0.000000
5625 420 0.500000 0.500000 1.000000 0.000000
5688 420 0.000000 0.000000 0.500000 0.000000
6053 420 0.000000 0.000000 0.000000 0.000000
6072 420 0.000000 0.000000 0.000000 0.000000
6077 420 1.500000 0.000000 1.000000 0.000000
6180 420 0.000000 0.000000 0.000000 0.000000
6194 420 0.000000 0.000000 0.000000 0.000000
6388 420 0.000000 0.000000 0.000000 0.000000
6446 420 0.000000 0.000000 0.000000 0.000000
6448 420 0.000000 0.000000 0.000000 0.000000
6460 420 0.000000 0.500000 0.000000 1.500000
6463 420 0.000000 0.000000 0.000000 0.000000
6464 420 1.000000 0.000000 0.500000 0.500000
6467 420 0.000000 0.500000 0.500000 0.000000
6479 420 0.000000 0.500000 0.000000 0.000000
6499 420 0.000000 0.000000 0.500000 0.000000
6503 420 0.000000 0.000000 0.000000 0.000000
6529 420 0.000000 0.000000 0.000000 1.000000
6722 420 0.000000 0.000000 0.000000 0.000000
6723 420 0.000000 0.000000 0.000000 0.500000
6777 420 0.000000 0.500000 0.000000 0.500000
6778 420 0.000000 0.000000 0.000000 0.000000
6779 420 0.000000 0.000000 0.000000 0.000000
6780 420 0.000000 0.500000 0.500000 1.000000
6788 420 0.000000 0.000000 0.000000 0.000000
6796 420 0.000000 0.000000 0.000000 0.000000
6797 420 0.000000 0.000000 0.500000 0.000000
6825 420 0.000000 0.000000 0.000000 0.000000
3742 480 0.000000 0.000000 0.000000 0.000000
3741 480 0.000000 0.000000 0.000000 0.000000
3541 480 0.000000 0.500000 0.500000 0.500000
3501 480 0.500000 0.000000 0.500000 0.000000
3446 480 0.000000 0.000000 0.000000 0.000000
3445 480 0.000000 0.000000 0.000000 0.500000
3372 480 0.000000 0.000000 0.000000 0.000000
3349 480 0.000000 0.000000 0.000000 0.000000
3332 480 0.000000 0.000000 0.000000 0.000000
3297 480 0.500000 0.000000 0.500000 1.000000
3279 480 0.000000 0.000000 0.000000 0.000000
6822 480 0.000000 0.000000 0.000000 0.000000
6819 480 0.000000 0.000000 0.000000 0.000000
6818 480 0.500000 0.500000 0.000000 0.000000
6817 480 0.000000 0.000000 0.000000 1.000000
3074 480 0.000000 0.000000 0.000000 0.000000
6813 480 0.000000 0.000000 0.000000 0.000000
6791 480 0.000000 0.000000 0.000000 0.000000
6774 480 0.000000 0.000000 0.000000 0.500000
3017 480 0.000000 0.000000 0.000000 0.000000
2810 480 0.000000 0.500000 0.000000 1.000000
2809 480 0.000000 0.000000 0.000000 0.000000
6502 480 0.000000 0.000000 0.000000 1.000000
6493 480 0.000000 0.000000 1.000000 0.000000
6485 480 0.000000 0.000000 0.000000 0.500000
6473 480 0.000000 0.000000 0.500000 0.000000
6472 480 0.000000 0.000000 0.000000 0.000000
2718 480 0.000000 0.000000 0.000000 0.000000
6453 480 0.500000 0.500000 0.000000 0.000000
2712 480 0.000000 0.000000 0.000000 0.000000
6451 480 0.000000 0.000000 0.000000 0.000000
2461 480 0.500000 0.000000 1.500000 0.000000
6186 480 0.500000 0.000000 0.500000 0.500000
2423 480 0.000000 0.000000 0.000000 0.000000
6075 480 0.000000 0.000000 0.000000 0.000000
5949 480 0.000000 0.500000 0.000000 0.500000
2076 480 0.000000 0.000000 0.000000 0.500000
2035 480 0.000000 0.000000 0.000000 0.000000
3757 480 0.000000 0.000000 0.000000 0.000000
1722 480 1.500000 0.000000 2.500000 1.000000
2634 480 0.000000 0.000000 0.000000 0.000000
6104 480 0.000000 0.000000 0.000000 0.000000
4363 480 0.000000 0.000000 0.000000 0.000000
1380 480 0.000000 0.000000 0.000000 0.000000
4277 480 0.000000 0.000000 0.000000 0.000000
3472 480 0.000000 0.000000 0.000000 0.000000
6801 480 0.000000 0.000000 0.000000 0.000000
2636 480 0.000000 0.000000 0.000000 0.000000
5966 480 1.000000 0.000000 1.500000 0.000000
2214 480 0.000000 0.000000 0.000000 0.500000
2204 480 0.000000 0.000000 0.000000 0.000000
4202 480 0.000000 0.000000 0.000000 0.000000
6085 480 0.000000 0.000000 0.000000 0.000000
1217 480 0.500000 0.500000 0.000000 1.000000
1928 480 0.000000 0.000000 0.000000 0.000000
6489 480 0.000000 0.000000 0.000000 0.000000
6478 480 0.000000 0.000000 0.000000 0.000000
6477 480 0.000000 0.000000 0.000000 0.000000
1820 480 0.000000 0.500000 0.000000 0.000000
1819 480 0.000000 0.000000 0.000000 0.000000
1394 480 0.000000 0.500000 0.000000 0.000000
361 480 1.000000 0.000000 1.000000 0.000000
5546 480 0.000000 0.000000 0.000000 0.000000
4276 480 0.000000 0.000000 0.000000 0.000000
524 480 0.000000 0.000000 0.000000 0.500000
1835 480 2.000000 0.000000 1.500000 0.000000
243 480 0.000000 0.500000 0.000000 0.500000
1832 480 0.000000 0.000000 0.000000 0.500000
4612 480 0.000000 1.000000 1.000000 0.500000
1023 480 0.000000 0.000000 0.000000 0.000000
6506 480 0.000000 1.000000 0.500000 0.000000
1078 480 0.000000 0.500000 0.000000 0.000000
5923 480 0.000000 1.000000 0.000000 0.000000
37 480 0.000000 0.000000 1.000000 0.000000
5302 480 0.000000 0.000000 0.000000 0.000000
5924 480 0.000000 0.000000 0.000000 1.000000
4582 480 0.000000 0.000000 0.000000 0.000000
85 480 0.000000 0.000000 0.000000 0.000000
1079 480 0.000000 0.000000 0.000000 1.000000
2766 480 0.000000 0.000000 0.000000 0.000000
986 480 0.500000 0.500000 0.000000 1.000000
2631 480 0.000000 0.000000 0.000000 0.000000
6495 480 0.000000 0.000000 0.000000 0.500000
1214 480 0.000000 0.000000 0.000000 0.500000
1031 480 0.000000 0.000000 0.000000 1.000000
3850 480 1.000000 0.500000 2.000000 0.000000
2817 480 0.000000 0.000000 0.000000 0.000000
687 480 0.000000 0.000000 0.000000 0.000000
279 480 0.000000 0.000000 0.000000 0.000000
4842 480 0.000000 0.000000 0.500000 0.000000
1111 480 0.000000 0.000000 0.000000 0.000000
724 480 0.000000 0.000000 0.000000 0.000000
315 480 0.500000 0.000000 0.000000 0.000000
2495 480 0.000000 0.000000 0.000000 0.000000
4531 480 0.000000 0.000000 0.000000 0.500000
4159 480 1.000000 0.500000 0.000000 0.000000
5483 480 0.000000 0.000000 0.000000 0.000000
957 480 0.000000 0.000000 0.000000 0.000000
6450 480 0.000000 0.000000 0.000000 0.000000
1034 480 0.000000 0.500000 1.000000 0.000000
4891 480 0.000000 0.000000 0.000000 0.000000
2916 480 1.000000 1.000000 1.000000 0.500000
1233 480 0.000000 0.000000 0.000000 0.000000
3024 480 0.000000 0.000000 0.000000 0.000000
6836 480 0.000000 0.000000 0.000000 0.000000
1376 480 0.500000 0.000000 0.000000 0.000000
1381 480 0.000000 0.000000 0.000000 0.000000
1408 480 0.000000 0.000000 0.000000 0.000000
1415 480 0.000000 0.000000 0.000000 0.000000
3793 480 0.000000 0.000000 0.000000 0.000000
3798 480 0.000000 0.000000 0.000000 0.000000
3965 480 0.000000 0.000000 0.000000 0.000000
3997 480 1.500000 0.500000 0.500000 0.000000
3998 480 1.000000 0.000000 0.000000 0.000000
4218 480 0.000000 0.000000 0.000000 0.000000
4353 480 0.000000 0.000000 0.000000 0.000000
4415 480 1.000000 0.500000 0.000000 0.000000
4417 480 0.000000 1.000000 0.000000 0.000000
4498 480 0.000000 0.000000 0.000000 0.000000
4507 480 0.000000 0.000000 0.500000 0.500000
4508 480 0.000000 0.000000 0.000000 0.000000
4575 480 0.500000 0.000000 0.000000 0.000000
4578 480 0.500000 0.500000 0.000000 0.500000
808 480 0.000000 0.000000 0.000000 0.000000
4910 480 0.000000 0.000000 0.000000 0.000000
4931 480 0.000000 0.000000 0.000000 0.000000
5299 480 0.000000 0.000000 0.000000 0.500000
5500 480 1.500000 0.500000 0.500000 0.500000
5531 480 0.000000 0.000000 0.000000 0.500000
5625 480 0.000000 0.000000 0.500000 0.500000
5688 480 0.000000 0.000000 0.000000 0.000000
6053 480 0.000000 0.000000 0.000000 0.000000
6072 480 0.000000 0.000000 0.000000 0.000000
6077 480 1.000000 1.500000 1.500000 0.000000
6180 480 0.000000 0.000000 0.000000 0.000000
6194 480 0.000000 0.000000 0.000000 0.000000
6388 480 0.000000 0.000000 0.000000 0.000000
6446 480 0.000000 0.000000 0.000000 0.000000
6448 480 0.000000 0.000000 0.000000 0.000000
6460 480 0.000000 0.000000 0.000000 0.000000
6463 480 0.000000 0.000000 0.000000 0.000000
6464 480 1.000000 0.500000 1.000000 0.000000
6467 480 0.500000 0.500000 0.000000 0.500000
6479 480 0.000000 0.000000 0.000000 0.000000
6499 480 0.000000 0.000000 0.000000 0.000000
6503 480 0.000000 0.000000 0.000000 0.000000
6529 480 0.000000 0.000000 0.000000 0.000000
6722 480 0.000000 0.000000 0.000000 0.000000
6723 480 0.000000 0.000000 0.000000 0.000000
6777 480 0.000000 0.000000 0.000000 0.000000
6778 480 0.000000 0.000000 0.000000 0.000000
6779 480 0.000000 0.000000 0.000000 0.000000
6780 480 0.000000 0.000000 0.000000 2.000000
6788 480 0.000000 0.000000 0.000000 0.000000
6796 480 0.000000 0.000000 0.000000 0.000000
6797 480 0.000000 0.000000 0.000000 0.000000
6825 480 0.000000 0.000000 0.000000 0.000000
3742 540 0.500000 0.000000 0.000000 0.000000
3741 540 0.000000 0.000000 0.000000 0.000000
3541 540 0.000000 0.000000 0.000000 1.000000
3501 540 0.000000 0.000000 0.500000 0.000000
3446 540 0.000000 0.000000 0.000000 0.000000
3445 540 0.000000 0.000000 0.000000 0.000000
3372 540 0.000000 0.000000 0.000000 0.000000
3349 540 0.000000 0.000000 0.000000 0.000000
3332 540 0.000000 0.000000 0.000000 0.000000
3297 540 0.500000 0.500000 0.500000 0.000000
3279 540 0.000000 0.000000 0.000000 0.000000
6822 540 0.000000 0.000000 0.000000 0.000000
6819 540 0.000000 0.000000 0.000000 0.000000
6818 540 0.000000 0.000000 0.500000 1.000000
6817 540 0.000000 1.000000 0.000000 1.000000
3074 540 0.000000 0.000000 0.000000 0.500000
6813 540 0.000000 0.000000 0.000000 0.000000
6791 540 0.000000 0.000000 0.000000 0.000000
6774 540 1.000000 0.500000 0.000000 0.500000
3017 540 0.000000 0.000000 0.000000 0.000000
2810 540 0.000000 0.000000 0.000000 0.500000
2809 540 0.000000 0.000000 0.000000 0.000000
6502 540 0.500000 0.000000 0.000000 0.000000
6493 540 1.000000 0.000000 0.000000 0.000000
6485 540 0.000000 0.500000 0.000000 1.000000
6473 540 0.000000 0.000000 0.000000 0.000000
6472 540 0.000000 0.000000 0.000000 0.000000
2718 540 0.000000 0.000000 0.000000 0.000000
6453 540 1.000000 0.000000 0.500000 0.500000
2712 540 0.000000 0.000000 0.000000 0.000000
6451 540 0.000000 0.500000 0.000000 0.000000
2461 540 0.000000 0.000000 0.500000 0.000000
6186 540 0.000000 0.000000 0.500000 0.000000
2423 540 0.000000 0.000000 0.000000 0.000000
6075 540 0.500000 0.000000 0.000000 0.000000
5949 540 0.000000 0.500000 0.000000 0.000000
2076 540 0.000000 0.000000 0.000000 0.000000
2035 540 0.000000 0.000000 0.000000 1.000000
3757 540 0.000000 0.000000 0.000000 0.000000
1722 540 2.500000 0.500000 2.000000 0.500000
2634 540 0.000000 0.000000 0.000000 0.000000
6104 540 0.000000 0.000000 0.000000 0.000000
4363 540 0.000000 0.000000 0.000000 0.000000
1380 540 0.000000 0.000000 0.000000 0.000000
4277 540 0.000000 0.000000 0.000000 0.000000
3472 540 0.000000 0.000000 0.000000 0.000000
6801 540 0.000000 0.000000 0.000000 0.000000
2636 540 0.500000 0.000000 0.000000 0.000000
5966 540 0.000000 0.000000 0.500000 0.000000
2214 540 0.000000 0.000000 0.000000 0.000000
2204 540 0.000000 0.000000 0.000000 0.000000
4202 540 0.000000 0.500000 0.000000 0.000000
6085 540 0.000000 0.000000 0.000000 0.000000
1217 540 0.500000 0.000000 0.500000 0.000000
1928 540 0.000000 0.000000 0.000000 0.000000
6489 540 0.500000 1.000000 0.000000 0.000000
6478 540 0.000000 0.000000 0.000000 0.000000
6477 540 0.000000 0.000000 0.000000 0.000000
1820 540 0.000000 0.000000 0.000000 0.000000
1819 540 0.000000 0.000000 0.000000 0.000000
1394 540 0.500000 0.000000 0.000000 0.000000
361 540 1.500000 0.500000 1.000000 0.000000
5546 540 0.000000 0.000000 0.000000 0.000000
4276 540 0.000000 0.000000 0.000000 0.000000
524 540 0.000000 0.500000 0.000000 0.500000
1835 540 0.500000 0.000000 1.500000 0.000000
243 540 1.000000 1.000000 0.000000 0.000000
1832 540 0.500000 0.500000 0.000000 0.500000
4612 540 2.000000 0.000000 0.000000 0.000000
1023 540 0.000000 0.000000 0.000000 0.000000
6506 540 0.500000 0.000000 0.000000 0.000000
1078 540 0.000000 0.000000 0.000000 0.000000
5923 540 0.000000 0.500000 0.000000 0.000000
37 540 0.500000 0.500000 0.000000 0.500000
5302 540 0.000000 0.000000 0.000000 0.000000
5924 540 0.000000 1.000000 0.000000 0.500000
4582 540 2.000000 0.500000 0.000000 0.000000
85 540 0.000000 0.000000 0.000000 0.000000
1079 540 0.000000 0.000000 0.000000 0.000000
2766 540 0.000000 0.000000 0.000000 0.000000
986 540 0.000000 0.500000 0.500000 1.500000
2631 540 0.000000 0.500000 0.000000 1.000000
6495 540 0.000000 0.500000 0.000000 0.500000
1214 540 0.500000 0.500000 0.000000 0.000000
1031 540 1.000000 0.000000 0.000000 0.000000
3850 540 0.000000 0.000000 1.000000 0.500000
2817 540 0.000000 0.500000 0.000000 0.000000
687 540 1.000000 0.000000 0.000000 0.000000
279 540 0.000000 0.000000 0.000000 0.000000
4842 540 0.000000 0.000000 0.000000 0.000000
1111 540 0.000000 0.000000 0.000000 0.000000
724 540 0.000000 0.000000 0.000000 0.000000
315 540 0.000000 0.000000 0.000000 0.000000
2495 540 0.000000 0.000000 0.000000 0.000000
4531 540 0.000000 0.000000 0.000000 0.500000
4159 540 0.000000 0.000000 1.000000 0.000000
5483 540 0.000000 0.000000 0.000000 0.000000
957 540 0.000000 0.000000 0.000000 0.000000
6450 540 0.500000 0.000000 0.000000 0.000000
1034 540 0.500000 0.000000 0.000000 0.000000
4891 540 1.000000 0.000000 0.000000 0.000000
2916 540 0.000000 1.000000 1.000000 2.000000
1233 540 0.000000 0.000000 0.000000 0.000000
3024 540 0.000000 0.000000 0.000000 0.000000
6836 540 0.000000 0.000000 0.000000 0.000000
1376 540 0.000000 0.000000 0.500000 0.000000
1381 540 0.000000 0.000000 0.000000 0.000000
1408 540 0.000000 0.000000 0.000000 0.000000
1415 540 0.000000 0.000000 0.000000 0.000000
3793 540 0.000000 0.000000 0.000000 0.000000
3798 540 0.000000 0.500000 0.000000 0.500000
3965 540 0.000000 0.000000 0.000000 0.000000
3997 540 1.000000 0.500000 1.500000 0.500000
3998 540 1.000000 0.000000 1.500000 0.000000
4218 540 0.000000 0.000000 0.000000 0.000000
4353 540 0.000000 0.000000 0.500000 2.500000
4415 540 0.000000 0.000000 1.000000 0.000000
4417 540 0.000000 0.500000 0.000000 0.000000
4498 540 0.000000 0.000000 0.000000 0.000000
4507 540 0.000000 0.000000 0.000000 0.500000
4508 540 0.000000 0.000000 0.000000 0.000000
4575 540 0.000000 0.000000 0.500000 0.000000
4578 540 0.000000 0.000000 0.500000 0.000000
808 540 0.000000 0.000000 0.000000 0.000000
4910 540 0.000000 0.000000 0.000000 0.000000
4931 540 0.000000 0.000000 0.000000 0.000000
5299 540 0.000000 0.000000 0.000000 0.000000
5500 540 0.000000 1.000000 1.500000 1.000000
5531 540 0.000000 0.000000 0.000000 0.000000
5625 540 0.000000 0.000000 0.000000 0.000000
5688 540 0.000000 0.000000 0.000000 0.000000
6053 540 0.000000 0.500000 0.000000 3.000000
6072 540 0.000000 0.000000 0.000000 0.000000
6077 540 0.000000 0.000000 1.000000 0.500000
6180 540 0.000000 0.000000 0.000000 0.000000
6194 540 0.000000 0.000000 0.000000 0.000000
6388 540 0.000000 0.000000 0.000000 0.000000
6446 540 0.000000 0.000000 0.000000 0.000000
6448 540 0.000000 0.000000 0.000000 0.000000
6460 540 0.000000 0.500000 0.000000 0.500000
6463 540 0.000000 0.000000 0.000000 0.000000
6464 540 0.000000 0.000000 1.000000 0.500000
6467 540 0.000000 0.000000 0.500000 0.500000
6479 540 0.000000 0.000000 0.000000 0.000000
6499 540 0.500000 0.500000 0.000000 0.000000
6503 540 0.000000 0.000000 0.000000 0.000000
6529 540 0.000000 0.500000 0.000000 0.000000
6722 540 0.000000 0.000000 0.000000 0.000000
6723 540 0.500000 0.500000 0.000000 0.500000
6777 540 0.000000 0.000000 0.000000 0.500000
6778 540 0.000000 0.000000 0.000000 0.000000
6779 540 0.000000 0.000000 0.000000 0.000000
6780 540 2.500000 0.500000 0.000000 1.000000
6788 540 0.000000 0.000000 0.000000 0.000000
6796 540 0.000000 0.000000 0.000000 0.000000
6797 540 0.000000 0.000000 0.000000 0.000000
6825 540 0.000000 0.000000 0.000000 0.000000
3742 600 0.000000 0.000000 0.500000 0.000000
3741 600 0.000000 0.000000 0.000000 0.000000
3541 600 0.000000 0.500000 0.000000 0.000000
3501 600 0.000000 0.000000 0.000000 0.000000
3446 600 0.000000 0.000000 0.000000 0.000000
3445 600 0.000000 0.000000 0.000000 0.000000
3372 600 0.000000 0.000000 0.000000 0.000000
3349 600 0.000000 0.000000 0.000000 0.000000
3332 600 0.000000 0.000000 0.000000 0.000000
3297 600 0.000000 1.000000 0.500000 0.000000
3279 600 0.000000 0.000000 0.000000 0.000000
6822 600 0.000000 0.000000 0.000000 0.000000
6819 600 0.000000 0.000000 0.000000 0.000000
6818 600 0.000000 0.000000 0.000000 0.500000
6817 600 0.500000 0.000000 0.000000 0.000000
3074 600 0.000000 0.500000 0.000000 0.500000
6813 600 0.000000 0.000000 0.000000 0.000000
6791 600 0.000000 0.000000 0.000000 0.000000
6774 600 0.000000 0.000000 0.500000 0.000000
3017 600 0.000000 0.000000 0.000000 0.000000
2810 600 0.000000 0.000000 0.000000 0.000000
2809 600 0.000000 0.000000 0.000000 0.000000
6502 600 0.000000 0.000000 0.500000 0.000000
6493 600 1.500000 1.500000 0.500000 0.000000
6485 600 0.500000 1.500000 0.000000 0.000000
6473 600 0.000000 0.000000 0.000000 0.500000
6472 600 0.000000 0.000000 0.000000 0.000000
2718 600 0.000000 0.000000 0.000000 0.000000
6453 600 0.500000 0.000000 1.000000 0.000000
2712 600 0.000000 0.000000 0.000000 0.000000
6451 600 0.000000 0.000000 0.000000 0.000000
2461 600 0.000000 0.000000 0.000000 0.000000
6186 600 0.000000 0.500000 0.000000 0.000000
2423 600 0.000000 0.000000 0.000000 0.000000
6075 600 1.500000 0.500000 0.500000 0.000000
5949 600 0.000000 0.500000 0.000000 0.500000
2076 600 0.000000 0.000000 0.000000 0.000000
2035 600 0.000000 0.000000 0.000000 0.000000
3757 600 0.000000 0.000000 0.000000 0.000000
1722 600 1.500000 0.500000 3.000000 0.000000
2634 600 0.000000 0.000000 0.000000 0.000000
6104 600 0.000000 0.000000 0.000000 0.000000
4363 600 0.000000 0.000000 0.000000 0.000000
1380 600 0.000000 0.000000 0.000000 0.000000
4277 600 0.000000 0.000000 0.000000 0.000000
3472 600 0.000000 0.000000 0.000000 0.000000
6801 600 0.000000 0.000000 0.000000 0.000000
2636 600 0.000000 0.500000 0.500000 0.000000
5966 600 0.000000 0.000000 0.500000 0.000000
2214 600 0.000000 0.000000 0.000000 0.000000
2204 600 0.000000 0.000000 0.000000 0.000000
4202 600 0.000000 0.000000 0.000000 0.000000
6085 600 0.000000 0.000000 0.000000 0.000000
1217 600 0.500000 0.000000 0.500000 0.000000
1928 600 0.000000 0.000000 0.000000 0.000000
6489 600 0.000000 0.000000 0.500000 0.000000
6478 600 0.000000 0.000000 0.000000 0.000000
6477 600 0.000000 0.000000 0.000000 0.000000
1820 600 0.000000 0.000000 0.000000 0.000000
1819 600 0.000000 0.000000 0.000000 0.000000
1394 600 0.000000 0.000000 0.500000 0.500000
361 600 0.500000 0.000000 1.500000 1.500000
5546 600 0.000000 0.000000 0.000000 0.000000
4276 600 0.000000 0.000000 0.000000 0.000000
524 600 0.000000 0.000000 0.000000 1.500000
1835 600 1.000000 0.000000 1.000000 0.000000
243 600 2.500000 0.500000 1.000000 0.500000
1832 600 0.000000 0.000000 0.500000 0.000000
4612 600 1.000000 0.500000 2.000000 0.500000
1023 600 0.000000 0.000000 0.000000 0.000000
6506 600 0.500000 0.000000 0.500000 1.500000
1078 600 0.000000 0.000000 0.000000 0.000000
5923 600 0.000000 0.500000 0.000000 0.500000
37 600 0.000000 0.000000 0.500000 0.000000
5302 600 0.000000 0.000000 0.000000 0.000000
5924 600 1.500000 1.000000 0.000000 0.000000
4582 600 0.000000 0.000000 2.000000 0.000000
85 600 0.000000 0.000000 0.000000 0.000000
1079 600 0.000000 0.000000 0.000000 0.000000
2766 600 0.000000 0.000000 0.000000 0.000000
986 600 0.500000 0.000000 0.000000 0.500000
2631 600 0.500000 0.000000 0.000000 0.000000
6495 600 0.500000 0.000000 0.000000 0.000000
1214 600 0.500000 0.000000 0.500000 0.000000
1031 600 0.000000 0.000000 1.000000 0.000000
3850 600 0.000000 0.000000 0.000000 0.500000
2817 600 0.500000 0.000000 0.000000 0.000000
687 600 0.000000 0.500000 1.000000 0.000000
279 600 0.000000 0.000000 0.000000 0.000000
4842 600 0.000000 0.000000 0.000000 0.000000
1111 600 0.000000 0.000000 0.000000 0.000000
724 600 0.000000 0.000000 0.000000 0.000000
315 600 0.000000 0.000000 0.500000 1.000000
2495 600 0.000000 0.000000 0.000000 0.000000
4531 600 0.000000 0.000000 0.000000 0.000000
4159 600 0.500000 0.000000 0.000000 0.500000
5483 600 0.000000 0.000000 0.000000 0.000000
957 600 0.000000 0.000000 0.000000 0.000000
6450 600 0.000000 1.000000 0.500000 0.000000
1034 600 0.500000 0.000000 0.500000 1.000000
4891 600 0.000000 0.000000 1.000000 0.000000
2916 600 1.000000 0.000000 0.000000 1.000000
1233 600 0.000000 0.000000 0.000000 0.000000
3024 600 0.500000 0.000000 0.000000 0.000000
6836 600 0.000000 0.000000 0.000000 0.000000
1376 600 0.000000 0.000000 0.000000 0.000000
1381 600 0.000000 0.000000 0.000000 0.000000
1408 600 0.000000 0.000000 0.000000 0.000000
1415 600 0.000000 0.000000 0.000000 0.000000
3793 600 0.000000 0.000000 0.000000 0.000000
3798 600 0.000000 0.000000 0.000000 0.500000
3965 600 0.000000 0.000000 0.000000 0.000000
3997 600 0.500000 0.000000 1.000000 0.500000
3998 600 0.000000 0.000000 1.000000 0.000000
4218 600 0.000000 0.000000 0.000000 0.000000
4353 600 0.500000 0.500000 0.000000 0.000000
4415 600 0.000000 1.000000 0.000000 0.000000
4417 600 0.000000 0.000000 0.000000 0.000000
4498 600 0.000000 0.000000 0.000000 0.000000
4507 600 0.000000 1.000000 0.000000 0.500000
4508 600 0.000000 0.000000 0.000000 0.000000
4575 600 0.000000 0.500000 0.000000 0.000000
4578 600 0.000000 0.500000 0.000000 1.000000
808 600 0.000000 0.000000 0.000000 0.000000
4910 600 0.000000 0.000000 0.000000 0.000000
4931 600 0.000000 0.000000 0.000000 0.000000
5299 600 0.000000 0.000000 0.000000 0.000000
5500 600 0.000000 0.500000 0.000000 1.000000
5531 600 0.000000 0.000000 0.000000 0.000000
5625 600 0.000000 1.000000 0.000000 1.000000
5688 600 0.000000 0.000000 0.000000 0.000000
6053 600 0.000000 1.000000 0.000000 0.000000
6072 600 0.000000 0.000000 0.000000 0.000000
6077 600 0.000000 0.000000 0.000000 0.000000
6180 600 0.000000 0.000000 0.000000 0.000000
6194 600 0.000000 0.000000 0.000000 0.000000
6388 600 0.000000 0.000000 0.000000 0.000000
6446 600 0.000000 0.000000 0.000000 0.000000
6448 600 0.000000 0.000000 0.000000 0.000000
6460 600 0.000000 0.000000 0.000000 0.000000
6463 600 0.000000 0.000000 0.000000 0.000000
6464 600 0.000000 0.500000 0.000000 0.000000
6467 600 0.000000 0.000000 0.000000 0.500000
6479 600 0.000000 0.500000 0.000000 0.000000
6499 600 0.000000 0.000000 0.500000 0.500000
6503 600 0.000000 0.000000 0.000000 0.000000
6529 600 0.000000 0.000000 0.000000 0.000000
6722 600 0.000000 0.000000 0.000000 0.000000
6723 600 0.500000 0.500000 0.500000 0.000000
6777 600 0.000000 0.000000 0.000000 0.000000
6778 600 0.000000 0.000000 0.000000 0.000000
6779 600 0.000000 0.000000 0.000000 0.000000
6780 600 2.000000 0.500000 2.500000 0.000000
6788 600 0.000000 0.000000 0.000000 0.000000
6796 600 0.000000 0.000000 0.000000 0.000000
6797 600 0.000000 0.000000 0.000000 0.000000
6825 600 0.000000 0.000000 0.000000 0.000000
3742 660 0.000000 0.000000 0.000000 0.000000
3741 660 0.000000 0.000000 0.000000 0.000000
3541 660 0.500000 0.500000 0.000000 0.500000
3501 660 0.000000 0.000000 0.000000 0.000000
3446 660 0.000000 0.000000 0.000000 0.000000
3445 660 0.000000 1.000000 0.000000 0.000000
3372 660 0.000000 0.000000 0.000000 0.000000
3349 660 0.000000 0.000000 0.000000 0.000000
3332 660 0.000000 0.000000 0.000000 0.000000
3297 660 0.000000 0.500000 0.000000 0.000000
3279 660 0.500000 0.000000 0.000000 0.000000
6822 660 0.000000 0.000000 0.000000 0.000000
6819 660 0.000000 0.000000 0.000000 0.000000
6818 660 0.000000 0.000000 0.000000 0.500000
6817 660 0.000000 0.000000 0.500000 0.000000
3074 660 0.000000 0.000000 0.000000 0.000000
6813 660 0.000000 0.000000 0.000000 0.000000
6791 660 0.000000 0.000000 0.000000 0.000000
6774 660 0.000000 0.000000 0.500000 0.500000
3017 660 0.000000 0.000000 0.000000 0.000000
2810 660 0.000000 0.000000 0.000000 0.500000
2809 660 0.000000 0.000000 0.000000 0.000000
6502 660 0.000000 0.000000 0.000000 0.000000
6493 660 1.000000 2.000000 2.000000 0.000000
6485 660 0.000000 1.000000 0.500000 0.500000
6473 660 0.000000 0.000000 0.000000 0.000000
6472 660 0.000000 0.000000 0.000000 0.000000
2718 660 0.000000 0.000000 0.000000 0.000000
6453 660 0.500000 0.000000 0.500000 0.500000
2712 660 0.000000 0.000000 0.000000 0.000000
6451 660 0.000000 0.000000 0.000000 0.500000
2461 660 0.000000 0.000000 0.000000 0.000000
6186 660 0.000000 0.000000 0.000000 0.000000
2423 660 0.000000 0.000000 0.000000 0.000000
6075 660 1.000000 0.000000 1.500000 0.000000
5949 660 0.000000 0.000000 0.000000 0.500000
2076 660 0.000000 0.000000 0.000000 0.000000
2035 660 0.000000 0.500000 0.000000 0.000000
3757 660 0.000000 0.000000 0.000000 0.000000
1722 660 1.500000 0.500000 0.500000 0.000000
2634 660 0.000000 0.000000 0.000000 0.000000
6104 660 0.000000 0.000000 0.000000 0.000000
4363 660 0.000000 0.000000 0.000000 0.000000
1380 660 0.000000 0.000000 0.000000 0.000000
4277 660 0.000000 0.000000 0.000000 0.000000
3472 660 0.000000 0.000000 0.000000 0.000000
6801 660 0.500000 0.500000 0.000000 0.000000
2636 660 0.000000 0.500000 0.500000 1.000000
5966 660 0.000000 0.000000 0.000000 0.000000
2214 660 0.000000 0.000000 0.000000 0.000000
2204 660 0.000000 0.000000 0.000000 0.000000
4202 660 0.000000 1.000000 0.000000 0.000000
6085 660 0.000000 0.000000 0.000000 0.000000
1217 660 0.000000 0.000000 0.500000 0.500000
1928 660 0.000000 0.000000 0.000000 0.000000
6489 660 0.000000 0.000000 0.000000 0.500000
6478 660 0.000000 0.000000 0.000000 0.000000
